SchoolYear|DistrictCode|DistrictName|FinalCohort|Graduate|CohortYearTTL|Horizons.Partner|DistrictTTL|PSEnrollLevel|Pct|Cohort Enrollment Rate|SchoolTTL|PSOrganizationTTL|Enrollees
2022-23|17406|Tukwila School District|194|174|2022|Puget Sound ESD|Pullman|2 Year / CTC|0.12|0.107628865979381|District Wide|Spokane Falls|2.5056
2022-23|17406|Tukwila School District|194|174|2022|Puget Sound ESD|Renton|2 Year / CTC|0.25|0.224226804123711|District Wide|Bellevue|10.875
2022-23|17406|Tukwila School District|194|174|2022|Puget Sound ESD|Richland|4 Year|0.34|0.304948453608247|District Wide|Private/OOS - 4Yr|20.1144
2022-23|17406|Tukwila School District|194|174|2022|Puget Sound ESD|Royal|4 Year|0.2|0.179381443298969|District Wide|Private/OOS - 4Yr|6.96
2022-23|17406|Tukwila School District|194|174|2022|Puget Sound ESD|Snoqualmie Valley|2 Year / CTC|0.13|0.11659793814433|District Wide|Bellevue|2.9406
2022-23|17406|Tukwila School District|194|174|2022|Puget Sound ESD|South Bend|4 Year|0.3|0.269072164948454|District Wide|Private/OOS - 4Yr|15.66
2022-23|17406|Tukwila School District|194|174|2022|Puget Sound ESD|Spokane|2 Year / CTC|0.18|0.161443298969072|District Wide|Spokane Falls|5.6376
2022-23|17406|Tukwila School District|194|174|2022|Puget Sound ESD|Spokane|4 Year|0.31|0.278041237113402|District Wide|Private/OOS - 4Yr|16.7214
2022-23|17406|Tukwila School District|194|174|2022|Puget Sound ESD|Sumner|2 Year / CTC|0.17|0.152474226804124|District Wide|Pierce College|5.0286
2022-23|17406|Tukwila School District|194|174|2022|Puget Sound ESD|Sunnyside|4 Year|0.23|0.206288659793814|District Wide|Private/OOS - 4Yr|9.2046
2022-23|17406|Tukwila School District|194|174|2022|Puget Sound ESD|Tenino|2 Year / CTC|0.17|0.152474226804124|District Wide|Centralia|5.0286
2022-23|17406|Tukwila School District|194|174|2022|Puget Sound ESD|Tonasket|4 Year|0.36|0.322886597938144|District Wide|Private/OOS - 4Yr|22.5504
2022-23|17406|Tukwila School District|194|174|2022|Puget Sound ESD|Toppenish|2 Year / CTC|0.17|0.152474226804124|District Wide|Yakima Valley College|5.0286
2022-23|17406|Tukwila School District|194|174|2022|Puget Sound ESD|Tumwater|2 Year / CTC|0.2|0.179381443298969|District Wide|South Puget Sound|6.96
2022-23|17406|Tukwila School District|194|174|2022|Puget Sound ESD|Wahluke|2 Year / CTC|0.2|0.179381443298969|District Wide|Columbia Basin|6.96
2022-23|18303|Bainbridge Island School District|343|326|2022|West Sound STEM|Bellevue|2 Year / CTC|0.13|0.123556851311953|District Wide|Bellevue|5.5094
2022-23|18303|Bainbridge Island School District|343|326|2022|West Sound STEM|Chehalis|4 Year|0.24|0.228104956268222|District Wide|Private/OOS - 4Yr|18.7776
2022-23|18303|Bainbridge Island School District|343|326|2022|West Sound STEM|Colfax|4 Year|0.62|0.589271137026239|District Wide|Private/OOS - 4Yr|125.3144
2022-23|18303|Bainbridge Island School District|343|326|2022|West Sound STEM|Colville|2 Year / CTC|0.09|0.0855393586005831|District Wide|Spokane Falls|2.6406
2022-23|18303|Bainbridge Island School District|343|326|2022|West Sound STEM|Elma|4 Year|0.15|0.142565597667638|District Wide|Private/OOS - 4Yr|7.335
2022-23|18303|Bainbridge Island School District|343|326|2022|West Sound STEM|Ferndale|4 Year|0.24|0.228104956268222|District Wide|Private/OOS - 4Yr|18.7776
2022-23|18303|Bainbridge Island School District|343|326|2022|West Sound STEM|Grandview|2 Year / CTC|0.18|0.171078717201166|District Wide|Columbia Basin|10.5624
2022-23|18303|Bainbridge Island School District|343|326|2022|West Sound STEM|Issaquah|2 Year / CTC|0.13|0.123556851311953|District Wide|Bellevue|5.5094
2022-23|18303|Bainbridge Island School District|343|326|2022|West Sound STEM|Lake Chelan|2 Year / CTC|0.26|0.247113702623907|District Wide|Wenatchee Valley|22.0376
2022-23|18303|Bainbridge Island School District|343|326|2022|West Sound STEM|Marysville|4 Year|0.2|0.190087463556851|District Wide|Private/OOS - 4Yr|13.04
2022-23|18303|Bainbridge Island School District|343|326|2022|West Sound STEM|Nine Mile Falls|2 Year / CTC|0.21|0.199591836734694|District Wide|Spokane Falls|14.3766
2022-23|18303|Bainbridge Island School District|343|326|2022|West Sound STEM|Okanogan|4 Year|0.2|0.190087463556851|District Wide|EWU|13.04
2022-23|18303|Bainbridge Island School District|343|326|2022|West Sound STEM|Palouse|4 Year|0.38|0.361166180758017|District Wide|WSU|47.0744
2022-23|18303|Bainbridge Island School District|343|326|2022|West Sound STEM|Peninsula|2 Year / CTC|0.17|0.161574344023324|District Wide|Tacoma|9.4214
2022-23|18303|Bainbridge Island School District|343|326|2022|West Sound STEM|Pullman|2 Year / CTC|0.12|0.114052478134111|District Wide|Spokane Falls|4.6944
2022-23|18303|Bainbridge Island School District|343|326|2022|West Sound STEM|Renton|2 Year / CTC|0.25|0.237609329446064|District Wide|Bellevue|20.375
2022-23|18303|Bainbridge Island School District|343|326|2022|West Sound STEM|Richland|4 Year|0.34|0.323148688046647|District Wide|Private/OOS - 4Yr|37.6856
2022-23|18303|Bainbridge Island School District|343|326|2022|West Sound STEM|Royal|4 Year|0.2|0.190087463556851|District Wide|Private/OOS - 4Yr|13.04
2022-23|18303|Bainbridge Island School District|343|326|2022|West Sound STEM|Snoqualmie Valley|2 Year / CTC|0.13|0.123556851311953|District Wide|Bellevue|5.5094
2022-23|18303|Bainbridge Island School District|343|326|2022|West Sound STEM|South Bend|4 Year|0.3|0.285131195335277|District Wide|Private/OOS - 4Yr|29.34
2022-23|18303|Bainbridge Island School District|343|326|2022|West Sound STEM|Spokane|2 Year / CTC|0.18|0.171078717201166|District Wide|Spokane Falls|10.5624
2022-23|18303|Bainbridge Island School District|343|326|2022|West Sound STEM|Spokane|4 Year|0.31|0.29463556851312|District Wide|Private/OOS - 4Yr|31.3286
2022-23|18303|Bainbridge Island School District|343|326|2022|West Sound STEM|Sumner|2 Year / CTC|0.17|0.161574344023324|District Wide|Pierce College|9.4214
2022-23|18303|Bainbridge Island School District|343|326|2022|West Sound STEM|Sunnyside|4 Year|0.23|0.218600583090379|District Wide|Private/OOS - 4Yr|17.2454
2022-23|18303|Bainbridge Island School District|343|326|2022|West Sound STEM|Tenino|2 Year / CTC|0.17|0.161574344023324|District Wide|Centralia|9.4214
2022-23|18303|Bainbridge Island School District|343|326|2022|West Sound STEM|Tonasket|4 Year|0.36|0.342157434402332|District Wide|Private/OOS - 4Yr|42.2496
2022-23|18303|Bainbridge Island School District|343|326|2022|West Sound STEM|Toppenish|2 Year / CTC|0.17|0.161574344023324|District Wide|Yakima Valley College|9.4214
2022-23|18303|Bainbridge Island School District|343|326|2022|West Sound STEM|Tumwater|2 Year / CTC|0.2|0.190087463556851|District Wide|South Puget Sound|13.04
2022-23|18303|Bainbridge Island School District|343|326|2022|West Sound STEM|Wahluke|2 Year / CTC|0.2|0.190087463556851|District Wide|Columbia Basin|13.04
2022-23|18400|North Kitsap School District|0|0|2022|West Sound STEM|Bellevue|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|18400|North Kitsap School District|0|0|2022|West Sound STEM|Chehalis|4 Year|0.24||District Wide|Private/OOS - 4Yr|
2022-23|18400|North Kitsap School District|0|0|2022|West Sound STEM|Colfax|4 Year|0.62||District Wide|Private/OOS - 4Yr|
2022-23|18400|North Kitsap School District|0|0|2022|West Sound STEM|Colville|2 Year / CTC|0.09||District Wide|Spokane Falls|
2022-23|18400|North Kitsap School District|0|0|2022|West Sound STEM|Elma|4 Year|0.15||District Wide|Private/OOS - 4Yr|
2022-23|18400|North Kitsap School District|0|0|2022|West Sound STEM|Ferndale|4 Year|0.24||District Wide|Private/OOS - 4Yr|
2022-23|18400|North Kitsap School District|0|0|2022|West Sound STEM|Grandview|2 Year / CTC|0.18||District Wide|Columbia Basin|
2022-23|18400|North Kitsap School District|0|0|2022|West Sound STEM|Issaquah|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|18400|North Kitsap School District|0|0|2022|West Sound STEM|Lake Chelan|2 Year / CTC|0.26||District Wide|Wenatchee Valley|
2022-23|18400|North Kitsap School District|0|0|2022|West Sound STEM|Marysville|4 Year|0.2||District Wide|Private/OOS - 4Yr|
2022-23|18400|North Kitsap School District|0|0|2022|West Sound STEM|Nine Mile Falls|2 Year / CTC|0.21||District Wide|Spokane Falls|
2022-23|18400|North Kitsap School District|0|0|2022|West Sound STEM|Okanogan|4 Year|0.2||District Wide|EWU|
2022-23|18400|North Kitsap School District|0|0|2022|West Sound STEM|Palouse|4 Year|0.38||District Wide|WSU|
2022-23|18400|North Kitsap School District|0|0|2022|West Sound STEM|Peninsula|2 Year / CTC|0.17||District Wide|Tacoma|
2022-23|18400|North Kitsap School District|0|0|2022|West Sound STEM|Pullman|2 Year / CTC|0.12||District Wide|Spokane Falls|
2022-23|18400|North Kitsap School District|0|0|2022|West Sound STEM|Renton|2 Year / CTC|0.25||District Wide|Bellevue|
2022-23|18400|North Kitsap School District|0|0|2022|West Sound STEM|Richland|4 Year|0.34||District Wide|Private/OOS - 4Yr|
2022-23|18400|North Kitsap School District|0|0|2022|West Sound STEM|Royal|4 Year|0.2||District Wide|Private/OOS - 4Yr|
2022-23|18400|North Kitsap School District|0|0|2022|West Sound STEM|Snoqualmie Valley|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|18400|North Kitsap School District|0|0|2022|West Sound STEM|South Bend|4 Year|0.3||District Wide|Private/OOS - 4Yr|
2022-23|18400|North Kitsap School District|0|0|2022|West Sound STEM|Spokane|2 Year / CTC|0.18||District Wide|Spokane Falls|
2022-23|18400|North Kitsap School District|0|0|2022|West Sound STEM|Spokane|4 Year|0.31||District Wide|Private/OOS - 4Yr|
2022-23|18400|North Kitsap School District|0|0|2022|West Sound STEM|Sumner|2 Year / CTC|0.17||District Wide|Pierce College|
2022-23|18400|North Kitsap School District|0|0|2022|West Sound STEM|Sunnyside|4 Year|0.23||District Wide|Private/OOS - 4Yr|
2022-23|18400|North Kitsap School District|0|0|2022|West Sound STEM|Tenino|2 Year / CTC|0.17||District Wide|Centralia|
2022-23|18400|North Kitsap School District|0|0|2022|West Sound STEM|Tonasket|4 Year|0.36||District Wide|Private/OOS - 4Yr|
2022-23|18400|North Kitsap School District|0|0|2022|West Sound STEM|Toppenish|2 Year / CTC|0.17||District Wide|Yakima Valley College|
2022-23|18400|North Kitsap School District|0|0|2022|West Sound STEM|Tumwater|2 Year / CTC|0.2||District Wide|South Puget Sound|
2022-23|18400|North Kitsap School District|0|0|2022|West Sound STEM|Wahluke|2 Year / CTC|0.2||District Wide|Columbia Basin|
2022-23|18401|Central Kitsap School District|510|464|2022|West Sound STEM|Bellevue|2 Year / CTC|0.13|0.118274509803922|District Wide|Bellevue|7.8416
2022-23|18401|Central Kitsap School District|510|464|2022|West Sound STEM|Chehalis|4 Year|0.24|0.218352941176471|District Wide|Private/OOS - 4Yr|26.7264
2022-23|18401|Central Kitsap School District|510|464|2022|West Sound STEM|Colfax|4 Year|0.62|0.564078431372549|District Wide|Private/OOS - 4Yr|178.3616
2022-23|18401|Central Kitsap School District|510|464|2022|West Sound STEM|Colville|2 Year / CTC|0.09|0.0818823529411765|District Wide|Spokane Falls|3.7584
2022-23|18401|Central Kitsap School District|510|464|2022|West Sound STEM|Elma|4 Year|0.15|0.136470588235294|District Wide|Private/OOS - 4Yr|10.44
2022-23|18401|Central Kitsap School District|510|464|2022|West Sound STEM|Ferndale|4 Year|0.24|0.218352941176471|District Wide|Private/OOS - 4Yr|26.7264
2022-23|18401|Central Kitsap School District|510|464|2022|West Sound STEM|Grandview|2 Year / CTC|0.18|0.163764705882353|District Wide|Columbia Basin|15.0336
2022-23|18401|Central Kitsap School District|510|464|2022|West Sound STEM|Issaquah|2 Year / CTC|0.13|0.118274509803922|District Wide|Bellevue|7.8416
2022-23|18401|Central Kitsap School District|510|464|2022|West Sound STEM|Lake Chelan|2 Year / CTC|0.26|0.236549019607843|District Wide|Wenatchee Valley|31.3664
2022-23|18401|Central Kitsap School District|510|464|2022|West Sound STEM|Marysville|4 Year|0.2|0.181960784313726|District Wide|Private/OOS - 4Yr|18.56
2022-23|18401|Central Kitsap School District|510|464|2022|West Sound STEM|Nine Mile Falls|2 Year / CTC|0.21|0.191058823529412|District Wide|Spokane Falls|20.4624
2022-23|18401|Central Kitsap School District|510|464|2022|West Sound STEM|Okanogan|4 Year|0.2|0.181960784313726|District Wide|EWU|18.56
2022-23|18401|Central Kitsap School District|510|464|2022|West Sound STEM|Palouse|4 Year|0.38|0.345725490196078|District Wide|WSU|67.0016
2022-23|18401|Central Kitsap School District|510|464|2022|West Sound STEM|Peninsula|2 Year / CTC|0.17|0.154666666666667|District Wide|Tacoma|13.4096
2022-23|18401|Central Kitsap School District|510|464|2022|West Sound STEM|Pullman|2 Year / CTC|0.12|0.109176470588235|District Wide|Spokane Falls|6.6816
2022-23|18401|Central Kitsap School District|510|464|2022|West Sound STEM|Renton|2 Year / CTC|0.25|0.227450980392157|District Wide|Bellevue|29
2022-23|18401|Central Kitsap School District|510|464|2022|West Sound STEM|Richland|4 Year|0.34|0.309333333333333|District Wide|Private/OOS - 4Yr|53.6384
2022-23|18401|Central Kitsap School District|510|464|2022|West Sound STEM|Royal|4 Year|0.2|0.181960784313726|District Wide|Private/OOS - 4Yr|18.56
2022-23|18401|Central Kitsap School District|510|464|2022|West Sound STEM|Snoqualmie Valley|2 Year / CTC|0.13|0.118274509803922|District Wide|Bellevue|7.8416
2022-23|18401|Central Kitsap School District|510|464|2022|West Sound STEM|South Bend|4 Year|0.3|0.272941176470588|District Wide|Private/OOS - 4Yr|41.76
2022-23|18401|Central Kitsap School District|510|464|2022|West Sound STEM|Spokane|2 Year / CTC|0.18|0.163764705882353|District Wide|Spokane Falls|15.0336
2022-23|18401|Central Kitsap School District|510|464|2022|West Sound STEM|Spokane|4 Year|0.31|0.282039215686274|District Wide|Private/OOS - 4Yr|44.5904
2022-23|18401|Central Kitsap School District|510|464|2022|West Sound STEM|Sumner|2 Year / CTC|0.17|0.154666666666667|District Wide|Pierce College|13.4096
2022-23|18401|Central Kitsap School District|510|464|2022|West Sound STEM|Sunnyside|4 Year|0.23|0.209254901960784|District Wide|Private/OOS - 4Yr|24.5456
2022-23|18401|Central Kitsap School District|510|464|2022|West Sound STEM|Tenino|2 Year / CTC|0.17|0.154666666666667|District Wide|Centralia|13.4096
2022-23|18401|Central Kitsap School District|510|464|2022|West Sound STEM|Tonasket|4 Year|0.36|0.327529411764706|District Wide|Private/OOS - 4Yr|60.1344
2022-23|18401|Central Kitsap School District|510|464|2022|West Sound STEM|Toppenish|2 Year / CTC|0.17|0.154666666666667|District Wide|Yakima Valley College|13.4096
2022-23|18401|Central Kitsap School District|510|464|2022|West Sound STEM|Tumwater|2 Year / CTC|0.2|0.181960784313726|District Wide|South Puget Sound|18.56
2022-23|18401|Central Kitsap School District|510|464|2022|West Sound STEM|Wahluke|2 Year / CTC|0.2|0.181960784313726|District Wide|Columbia Basin|18.56
2022-23|18402|South Kitsap School District|625|539|2022|West Sound STEM|Bellevue|2 Year / CTC|0.13|0.112112|District Wide|Bellevue|9.1091
2022-23|18402|South Kitsap School District|625|539|2022|West Sound STEM|Chehalis|4 Year|0.24|0.206976|District Wide|Private/OOS - 4Yr|31.0464
2022-23|18402|South Kitsap School District|625|539|2022|West Sound STEM|Colfax|4 Year|0.62|0.534688|District Wide|Private/OOS - 4Yr|207.1916
2022-23|18402|South Kitsap School District|625|539|2022|West Sound STEM|Colville|2 Year / CTC|0.09|0.077616|District Wide|Spokane Falls|4.3659
2022-23|18402|South Kitsap School District|625|539|2022|West Sound STEM|Elma|4 Year|0.15|0.12936|District Wide|Private/OOS - 4Yr|12.1275
2022-23|18402|South Kitsap School District|625|539|2022|West Sound STEM|Ferndale|4 Year|0.24|0.206976|District Wide|Private/OOS - 4Yr|31.0464
2022-23|18402|South Kitsap School District|625|539|2022|West Sound STEM|Grandview|2 Year / CTC|0.18|0.155232|District Wide|Columbia Basin|17.4636
2022-23|18402|South Kitsap School District|625|539|2022|West Sound STEM|Issaquah|2 Year / CTC|0.13|0.112112|District Wide|Bellevue|9.1091
2022-23|18402|South Kitsap School District|625|539|2022|West Sound STEM|Lake Chelan|2 Year / CTC|0.26|0.224224|District Wide|Wenatchee Valley|36.4364
2022-23|18402|South Kitsap School District|625|539|2022|West Sound STEM|Marysville|4 Year|0.2|0.17248|District Wide|Private/OOS - 4Yr|21.56
2022-23|18402|South Kitsap School District|625|539|2022|West Sound STEM|Nine Mile Falls|2 Year / CTC|0.21|0.181104|District Wide|Spokane Falls|23.7699
2022-23|18402|South Kitsap School District|625|539|2022|West Sound STEM|Okanogan|4 Year|0.2|0.17248|District Wide|EWU|21.56
2022-23|18402|South Kitsap School District|625|539|2022|West Sound STEM|Palouse|4 Year|0.38|0.327712|District Wide|WSU|77.8316
2022-23|18402|South Kitsap School District|625|539|2022|West Sound STEM|Peninsula|2 Year / CTC|0.17|0.146608|District Wide|Tacoma|15.5771
2022-23|18402|South Kitsap School District|625|539|2022|West Sound STEM|Pullman|2 Year / CTC|0.12|0.103488|District Wide|Spokane Falls|7.7616
2022-23|18402|South Kitsap School District|625|539|2022|West Sound STEM|Renton|2 Year / CTC|0.25|0.2156|District Wide|Bellevue|33.6875
2022-23|18402|South Kitsap School District|625|539|2022|West Sound STEM|Richland|4 Year|0.34|0.293216|District Wide|Private/OOS - 4Yr|62.3084
2022-23|18402|South Kitsap School District|625|539|2022|West Sound STEM|Royal|4 Year|0.2|0.17248|District Wide|Private/OOS - 4Yr|21.56
